market,drawdown_threshold,freq,horizon,target,indicator,pseudo_r2,p_value,z_score,coef,odds_ratio,n_obs,n_crisis
FTSE100,0.03,M,6,Crisis_next_6M,HillTail,0.006402660505247293,0.4136763758374292,0.8174411356081717,2.1328509410227303,8.438891330404676,108,19
FTSE100,0.03,M,12,Crisis_next_12M,HY_Spread,0.004923618989783218,0.5153360717665989,-0.6505514615837784,-0.2054855717175514,0.8142518427379718,102,18
FTSE100,0.03,M,12,Crisis_next_12M,Yield_Curve,0.01671486315028936,0.22701427467458835,1.2080857648356516,0.5163561853170556,1.6759098055660144,102,18
FTSE100,0.03,M,12,Crisis_next_12M,Neely,0.0002982881975028828,0.8669050337568053,-0.16759102320773506,-0.09683645919316299,0.90770444071199,102,18
FTSE100,0.03,M,12,Crisis_next_12M,PatroCorr,0.33765068155739064,0.00015010923392519244,-3.7908886671856985,-11.075883979344013,1.5481203004642782e-05,102,18
FTSE100,0.03,M,12,Crisis_next_12M,SahmIndicator,0.16474371995003834,0.011305508971495928,-2.533111174633117,-8.05835522282057,0.0003164468620727983,102,18
FTSE100,0.03,M,12,Crisis_next_12M,VIX,0.13456046754876327,0.005235507765802407,-2.792174719636131,-0.20749237718939806,0.8126194361935417,102,18
FTSE100,0.03,M,12,Crisis_next_12M,M2_Growth,0.004753019462798047,0.5022103961756442,-0.6710159068398316,-0.034964123862643116,0.9656400590715342,102,18
FTSE100,0.03,M,12,Crisis_next_12M,BuffettDeviation,0.18197909191248407,0.00019187480687521226,3.7294806930112356,16.53069766675063,15107436.541574739,102,18
FTSE100,0.03,M,12,Crisis_next_12M,Systemic_Corr,0.004384692172032412,0.5207943080837536,-0.6421214831546062,-1.227523283412599,0.29301740077655486,102,18
FTSE100,0.03,M,12,Crisis_next_12M,Shiller_CAPE,0.022634403556508476,0.16908805352280454,-1.3751399739421843,-0.1533461993125246,0.8578326893108362,102,18
FTSE100,0.03,M,12,Crisis_next_12M,YC_10Y3M,0.01671486315028936,0.22701427467458835,1.2080857648356516,0.5163561853170556,1.6759098055660144,102,18
FTSE100,0.03,M,12,Crisis_next_12M,CFNAI,0.02138063358047826,0.14726261641638572,-1.449268492561839,-0.21072367705259865,0.8099978569559086,102,18
FTSE100,0.03,M,12,Crisis_next_12M,CISS,0.06126752661817725,0.08628077398289917,-1.7153516515737144,-9.528504901073529,7.27483086432091e-05,102,18
FTSE100,0.03,M,12,Crisis_next_12M,Downside_Beta,0.0013968421257415375,0.7115708474317551,-0.36974721637879,-0.4191130198639793,0.6576298658295597,102,18
