market,drawdown_threshold,freq,horizon,target,indicator,pseudo_r2,p_value,z_score,coef,odds_ratio,n_obs,n_crisis
CAC40,0.03,D,15,Crisis_next_15D,CISS,0.0031125636599838025,0.000301271415185922,3.6142043187136212,0.9062445085598732,2.475010178555498,4391,751
CAC40,0.03,D,15,Crisis_next_15D,Downside_Beta,0.017910810394129006,1.9064692621269796e-16,-8.22782273789558,-1.5923547197794055,0.20344598897295071,4391,751
CAC40,0.03,D,15,Crisis_next_15D,NFCI,0.003915588294478467,3.387875181398506e-05,4.14569298586631,0.33395234117513367,1.3964765875554108,4391,751
CAC40,0.03,D,15,Crisis_next_15D,EPU,0.0017782523242617643,0.009553293206138923,-2.5915922245503458,-0.0010572435587582153,0.998943315126307,4391,751
CAC40,0.03,D,15,Crisis_next_15D,RSkew,0.00014714579694086183,0.4428466824637143,0.7673950302165388,0.04367172436782957,1.0446393689453297,4391,751
CAC40,0.03,D,15,Crisis_next_15D,RSV_Ratio,7.635171403908014e-05,0.5783972673387912,0.555727334470012,0.20478036575136016,1.227255488023096,4391,751
CAC40,0.03,D,15,Crisis_next_15D,HillTail,0.005918262596314672,1.6903327335180754e-06,-4.787308054986529,-2.3219601123091476,0.09808114700180423,4391,751
CAC40,0.03,W,4,Crisis_next_4W,HY_Spread,0.0020452561826573845,0.49575106567512117,0.6811903304545097,0.034162738919901306,1.0347529876102532,210,44
CAC40,0.03,W,4,Crisis_next_4W,Yield_Curve,0.0008977294960221816,0.6608530774279101,0.4387356705478256,0.08321072477352687,1.086770793950373,210,44
CAC40,0.03,W,4,Crisis_next_4W,Neely,1.0217966525338795e-05,0.9626027844310078,-0.04688763332574532,-0.01651954811239417,0.9836161513636577,210,44
CAC40,0.03,W,4,Crisis_next_4W,PatroCorr,6.279323196800579e-05,0.9077298087410193,-0.11590250706220807,-0.12595107802267672,0.8816579781799863,210,44
CAC40,0.03,W,4,Crisis_next_4W,SahmIndicator,0.0018533168829449886,0.5371639646465302,-0.6171072838381121,-0.26138469587289276,0.7699846527143159,210,44
CAC40,0.03,W,4,Crisis_next_4W,VIX,0.005309535777898611,0.2758936100161561,1.089590408519553,0.02295811888900119,1.0232236849050995,210,44
CAC40,0.03,W,4,Crisis_next_4W,M2_Growth,0.002822204677789375,0.44020239110718784,0.7718514904563306,0.10392665082930092,1.1095190696272152,210,44
CAC40,0.03,W,4,Crisis_next_4W,BuffettDeviation,0.005273116279834067,0.29396137301275227,1.049471049110975,1.004557948113972,2.7306998949450163,210,44
CAC40,0.03,W,4,Crisis_next_4W,Systemic_Corr,0.007482783396403958,0.20188728635712128,-1.2761930457092863,-2.0296588525129104,0.1313803335748872,210,44
CAC40,0.03,W,4,Crisis_next_4W,Shiller_CAPE,8.734036635715814e-05,0.8907950512467138,-0.13729825302239146,-0.004592935990403038,0.9954175954105835,210,44
CAC40,0.03,W,4,Crisis_next_4W,YC_10Y3M,0.0008977294960221816,0.6608530774279101,0.4387356705478256,0.08321072477352687,1.086770793950373,210,44
CAC40,0.03,W,4,Crisis_next_4W,CFNAI,3.507660998325335e-06,0.9780356156730816,-0.0275317511645371,-0.003935896819997046,0.9960718386698674,210,44
CAC40,0.03,W,4,Crisis_next_4W,CISS,0.0011718851772309913,0.6105202009708276,0.5093310446448887,0.5539606752731002,1.7401314829286898,210,44
CAC40,0.03,W,4,Crisis_next_4W,Downside_Beta,0.011242531916659027,0.12753380488562605,-1.523899554088535,-1.2262778221252695,0.2933825699605736,210,44
CAC40,0.03,W,4,Crisis_next_4W,NFCI,0.007677245419493883,0.18404190135121623,1.3284124118356544,0.44396818464501303,1.5588808884840946,210,44
CAC40,0.03,W,4,Crisis_next_4W,EPU,0.005504973438869687,0.2642281099373647,1.1164533922656152,0.0013427342797458456,1.0013436361510315,210,44
CAC40,0.03,W,4,Crisis_next_4W,RSkew,0.0005163908929100014,0.7380597520302198,0.3344238402945194,0.07924730954888454,1.0824719946306327,210,44
CAC40,0.03,W,4,Crisis_next_4W,RSV_Ratio,7.843426783060714e-06,0.9671690591674018,0.041159100411234585,0.06369302889507843,1.0657651894243843,210,44
CAC40,0.03,W,4,Crisis_next_4W,HillTail,4.421254666264751e-05,0.9227673019943142,-0.09694848835764369,-0.18964743408693122,0.8272507429481685,210,44
CAC40,0.03,W,8,Crisis_next_8W,HY_Spread,0.0011307901578220259,0.636218683438082,-0.4729922849244428,-0.02855086404870145,0.9718528605177219,206,43
