Date,1,2,3,4,5,6,7,8,9,10,11,12
2003-10-01,5.93,7.31,10.59,1.65,5.41,8.26,6.83,1.51,9.03,0.87,6.96,4.76
2003-11-01,3.59,3.07,2.67,0.65,0.81,1.86,-0.63,0.95,0.56,1.82,0.96,1.67
2003-12-01,3.44,11.9,7.25,13.6,5.59,2.14,7.57,5.86,-2.13,5.64,4.14,4.62
2004-01-01,0.06,-0.76,-0.86,0.23,-0.34,4.48,1.65,1.91,0.45,3.1,3.39,1.66
2004-02-01,4.26,0.0,1.54,4.54,2.92,-2.93,-0.42,2.11,6.1,0.89,2.89,0.03
2004-03-01,-0.09,-1.36,-0.57,0.02,0.36,-2.51,-2.03,1.14,0.28,-3.91,-0.71,-0.55
2004-04-01,1.41,2.46,-0.87,2.66,1.35,-4.92,-0.43,-3.57,-2.72,3.51,-4.26,-2.1
2004-05-01,-1.91,-1.64,1.86,0.55,1.25,4.86,-2.96,1.26,0.3,-0.42,1.56,2.09
2004-06-01,1.67,5.34,6.16,5.46,3.45,2.66,0.8,2.03,0.03,-0.5,0.54,3.37
2004-07-01,-5.97,-4.64,-3.95,3.32,-4.28,-8.52,-1.0,1.06,-4.03,-5.93,-2.23,-2.51
2004-08-01,0.79,-2.23,0.02,-1.38,4.27,-4.52,1.17,3.67,-1.2,1.64,3.12,-0.76
2004-09-01,-2.02,2.3,2.92,8.82,-0.15,3.44,1.33,1.38,2.61,-1.41,0.12,3.29
2004-10-01,2.84,-3.0,-1.32,0.64,-1.74,5.14,3.31,4.24,3.06,-2.43,0.62,2.13
2004-11-01,4.61,7.27,7.78,6.58,5.98,5.72,3.63,4.89,3.67,0.67,4.61,4.86
2004-12-01,4.77,4.88,2.09,-2.31,3.48,3.09,4.18,2.48,3.5,5.66,4.16,4.89
2005-01-01,0.23,-7.02,-2.03,3.03,-1.15,-6.35,-4.24,1.76,-1.03,-4.08,-2.08,-2.35
2005-02-01,0.73,-0.25,4.03,19.45,4.16,0.02,-0.44,2.36,0.63,2.44,-0.25,0.96
2005-03-01,-0.85,-8.0,-1.59,-3.44,-0.94,-2.55,-0.04,0.61,0.22,-0.48,-3.23,-0.64
2005-04-01,-0.96,-11.05,-5.08,-5.61,-3.81,-4.49,-2.0,2.13,-5.28,3.95,-0.87,-3.03
2005-05-01,2.33,8.81,4.03,2.1,0.5,8.23,1.5,1.66,6.43,1.48,3.32,3.1
2005-06-01,-1.67,2.1,-0.7,5.76,-2.19,-1.69,0.19,5.56,2.44,-0.58,2.42,-0.5
2005-07-01,2.71,5.42,6.56,5.89,4.32,6.08,3.13,2.98,5.83,3.72,1.74,3.86
2005-08-01,0.08,-2.87,-0.42,5.81,-3.38,-0.38,-1.2,1.25,-5.6,-0.31,-1.45,-2.06
2005-09-01,0.37,-4.34,1.09,7.26,0.31,0.7,-1.47,4.38,-1.8,-1.93,1.17,1.24
2005-10-01,-1.5,-5.21,-3.18,-10.16,-0.61,-1.77,-3.03,-6.85,1.54,-3.26,2.51,-1.32
2005-11-01,0.99,2.21,6.6,1.01,2.7,6.53,2.64,-0.22,3.94,1.59,4.49,5.68
2005-12-01,-0.07,-0.65,1.55,0.44,1.2,-1.96,-1.73,1.24,-0.59,2.4,0.31,0.0
2006-01-01,0.1,5.79,6.25,12.54,2.9,3.99,3.86,3.03,2.01,2.19,1.29,2.3
2006-02-01,1.15,-0.38,1.35,-8.14,0.31,-1.01,3.3,0.23,1.4,1.05,1.6,-0.2
2006-03-01,1.24,2.66,4.36,4.0,0.11,2.89,1.8,-3.65,2.43,-1.01,0.64,4.3
2006-04-01,1.05,0.28,4.75,4.52,2.58,-1.14,1.47,1.82,-1.58,-1.86,2.81,0.85
2006-05-01,1.06,0.63,-3.44,-3.46,-3.13,-6.9,0.0,1.51,-1.87,-2.2,-3.6,-2.15
2006-06-01,0.3,1.87,-0.63,2.73,-0.2,-1.42,2.95,2.42,0.29,-0.11,-0.43,-0.25
2006-07-01,3.55,-3.01,-4.54,5.06,-1.6,-3.81,2.44,4.83,-4.29,4.12,1.38,-5.3
2006-08-01,3.06,2.37,0.34,-3.24,5.84,7.43,2.28,2.28,2.22,2.33,1.5,2.24
2006-09-01,-0.65,4.22,1.98,-3.81,1.68,3.63,3.66,-2.12,5.69,1.53,3.59,2.43
2006-10-01,2.81,4.96,4.54,5.2,4.17,4.09,5.2,5.36,3.92,1.7,2.01,4.84
2006-11-01,1.45,1.8,4.63,8.59,1.25,3.07,0.63,3.06,-1.23,0.07,0.9,2.92
2006-12-01,2.02,-0.81,0.05,-1.93,1.5,-0.95,4.33,0.73,1.46,0.13,3.75,2.07
2007-01-01,1.54,2.91,3.28,-1.33,2.9,1.98,2.73,0.48,3.64,3.51,0.37,2.4
2007-02-01,-1.49,-0.4,0.93,-2.12,0.22,-2.35,-2.78,4.16,-0.68,-2.85,-2.52,-1.85
2007-03-01,2.65,-1.1,2.0,5.9,0.87,0.87,2.31,4.33,0.8,-0.25,-0.37,-0.03
2007-04-01,3.62,6.21,5.4,5.13,2.32,4.87,1.74,3.92,2.28,6.78,3.64,2.65
2007-05-01,2.88,3.17,6.17,7.15,1.72,3.9,7.31,1.19,2.36,1.14,2.81,3.88
2007-06-01,-1.06,1.88,-0.59,0.86,-0.88,0.53,-1.8,-4.82,-1.97,-3.37,-3.68,-1.02
2007-07-01,-4.15,-5.8,-0.06,-1.1,0.05,-1.03,-3.11,-3.73,-5.32,-4.02,-7.43,-1.0
2007-08-01,1.82,-1.79,-0.2,0.23,2.7,2.88,-0.86,1.84,1.53,2.32,1.61,0.45
2007-09-01,4.0,1.72,5.0,7.84,6.4,4.19,2.05,3.48,-0.65,3.54,1.89,3.98
2007-10-01,2.18,0.95,0.43,2.79,2.17,6.78,-2.18,6.56,1.17,1.41,-1.44,3.38
2007-11-01,0.85,-8.96,-4.08,-4.34,0.41,-7.56,-6.25,-0.71,-3.73,0.01,-6.2,-5.51
2007-12-01,-1.01,-2.16,0.69,7.7,1.63,1.47,-0.25,0.9,-2.68,-3.95,-4.13,-2.33
2008-01-01,-5.19,-5.2,-7.48,-9.11,-7.32,-12.42,-7.78,-6.93,-0.47,-4.61,-1.12,-3.62
2008-02-01,-0.13,-6.0,-0.17,6.94,2.61,-3.59,-3.85,-3.03,-4.65,-0.93,-10.81,-2.71
2008-03-01,1.18,-4.14,-0.87,-2.89,1.28,0.71,-0.05,0.81,1.85,-1.77,-3.93,1.24
2008-04-01,-1.15,6.56,6.3,10.63,2.66,6.5,4.62,6.39,5.01,0.43,5.51,0.33
2008-05-01,3.38,1.33,4.2,4.28,1.49,5.69,4.79,3.59,1.19,1.62,-4.23,0.61
2008-06-01,-7.34,-19.5,-10.8,2.82,-5.89,-8.88,-10.92,-0.41,-8.09,-3.01,-17.54,-10.36
2008-07-01,2.26,-0.66,-2.06,-15.66,3.31,-0.61,-3.09,-7.1,1.14,6.75,7.21,0.2
2008-08-01,1.72,1.66,1.48,-0.04,1.31,2.4,4.0,-0.46,5.39,1.77,0.39,1.15
2008-09-01,-2.96,-8.99,-15.82,-12.12,-9.24,-12.51,-12.61,-11.84,-5.76,-5.95,-4.88,-8.58
2008-10-01,-13.41,-33.62,-23.71,-16.78,-15.58,-18.08,-15.53,-11.12,-15.08,-11.03,-20.18,-19.26
2008-11-01,-4.37,-10.71,-7.96,0.14,-7.23,-10.81,-1.58,1.26,-7.68,-7.33,-14.23,-9.44
2008-12-01,0.87,0.17,3.7,-2.43,-2.17,2.06,3.47,-2.04,4.89,6.74,1.53,-0.09
2009-01-01,-5.05,-12.69,-9.47,-3.53,-8.81,-3.14,-10.32,-0.84,-7.61,-2.2,-20.79,-12.77
2009-02-01,-7.66,-12.14,-15.84,-12.51,-9.76,-5.08,-6.95,-12.52,-3.05,-10.82,-15.41,-13.36
2009-03-01,6.44,12.21,8.69,3.96,5.98,11.54,7.95,2.82,9.98,7.41,14.75,10.67
2009-04-01,4.97,44.32,20.94,4.54,11.02,12.38,9.65,2.09,9.54,-0.94,17.12,14.74
2009-05-01,7.16,-3.22,5.12,10.5,6.17,3.02,1.05,4.64,-0.93,6.21,10.01,3.18
2009-06-01,0.65,4.4,-1.18,-4.78,-2.7,4.48,1.65,4.64,-0.29,3.61,-1.8,-2.12
2009-07-01,7.31,19.76,10.7,5.35,12.46,8.14,5.54,4.41,6.77,5.48,8.66,9.91
2009-08-01,0.74,2.5,4.75,0.78,-0.16,2.3,0.73,0.25,3.71,2.2,9.99,3.95
2009-09-01,4.23,2.1,6.46,5.12,6.63,5.22,6.49,2.24,2.4,2.18,1.36,6.16
2009-10-01,-0.62,-0.61,-3.72,2.48,-1.29,-1.48,-3.98,-2.71,0.04,-3.47,-4.95,-6.18
2009-11-01,3.86,10.37,7.21,3.22,8.33,4.87,6.84,4.58,5.0,8.07,4.66,7.78
2009-12-01,2.64,5.65,4.67,-0.52,-0.33,5.97,6.42,5.87,1.95,2.47,0.55,1.42
2010-01-01,-2.4,-0.4,-4.46,-4.85,-1.16,-7.88,-6.77,-4.45,-1.83,-0.01,-0.65,-0.29
2010-02-01,2.66,7.39,5.85,2.59,4.05,4.83,2.76,-0.42,4.29,0.38,2.91,4.64
2010-03-01,5.8,9.38,7.8,3.2,4.08,6.67,7.63,3.12,6.25,3.63,8.31,7.76
2010-04-01,-1.02,7.27,4.16,4.08,1.3,2.29,3.41,2.85,2.52,-2.18,1.13,2.88
2010-05-01,-5.73,-9.07,-9.26,-10.23,-6.79,-7.78,-5.85,-6.3,-5.41,-8.08,-9.09,-8.16
2010-06-01,-1.91,-10.68,-6.49,-6.26,-4.47,-6.17,-3.84,-0.71,-9.11,-1.66,-7.22,-5.33
2010-07-01,7.36,15.38,10.36,7.69,8.72,7.33,9.59,6.81,4.61,2.14,6.53,7.05
2010-08-01,-1.17,-9.58,-7.36,-3.44,-2.0,-6.53,-1.99,0.36,-3.97,-1.7,-8.49,-4.79
2010-09-01,6.15,13.08,12.3,9.2,6.06,12.54,7.88,3.65,12.15,9.0,7.24,10.6
2010-10-01,4.4,8.54,4.55,4.58,6.43,6.43,4.56,1.86,2.41,1.94,1.69,2.54
2010-11-01,-0.07,7.32,2.81,5.51,-1.19,-0.71,-1.89,-1.36,4.18,-3.34,-0.3,1.65
2010-12-01,4.35,8.9,7.31,9.41,6.31,5.96,6.59,3.23,3.21,5.45,10.56,7.22
2011-01-01,-2.37,-0.24,4.41,6.93,0.08,3.92,0.05,2.18,-0.86,-0.72,2.54,1.44
2011-02-01,4.72,-2.15,3.54,7.63,3.2,2.42,7.4,2.42,2.26,3.33,2.72,3.28
2011-03-01,3.03,1.87,2.36,2.11,0.72,-1.44,1.68,0.92,1.1,2.26,-1.58,-0.31
2011-04-01,4.61,2.78,1.99,1.58,4.93,3.1,3.26,4.0,4.51,6.25,0.67,1.73
2011-05-01,2.04,-3.58,-2.99,-4.51,-0.43,-1.75,0.77,1.32,0.88,1.99,-2.67,-2.62
2011-06-01,-1.07,-1.09,0.01,-2.31,-1.89,-2.45,-1.38,-0.34,-0.88,-1.87,-2.3,-1.81
2011-07-01,-0.42,-9.03,-5.95,0.49,-2.31,-0.53,-4.98,-0.33,-0.64,-3.67,-3.91,-3.21
2011-08-01,-0.66,-12.23,-7.6,-9.91,-3.17,-6.77,-5.04,0.2,-2.88,-3.13,-9.34,-6.29
2011-09-01,-4.87,-13.85,-11.99,-12.23,-9.11,-4.74,-5.72,-1.61,-3.89,-3.97,-11.25,-10.86
2011-10-01,6.3,23.07,16.42,16.25,9.87,11.77,7.61,6.7,9.75,5.52,13.47,13.77
2011-11-01,1.44,-8.68,1.84,2.15,0.46,-1.96,0.3,1.01,1.07,1.3,-3.16,-0.39
2011-12-01,1.89,-1.03,-1.79,-0.35,1.25,-1.43,3.12,2.91,0.9,3.47,1.76,1.02
2012-01-01,0.39,13.66,8.15,1.01,4.04,8.47,2.37,-2.71,4.06,3.43,7.35,7.04
2012-02-01,3.93,5.95,3.97,6.52,3.71,6.64,5.07,1.3,3.12,1.25,6.51,0.77
2012-03-01,3.9,1.38,-0.02,-3.27,1.98,4.66,2.38,1.48,4.66,3.95,7.0,1.61
2012-04-01,0.81,-7.3,-1.02,-1.57,-0.19,-2.1,1.69,1.7,0.95,0.6,-2.35,-0.56
2012-05-01,-2.67,-7.82,-8.75,-10.57,-5.91,-7.82,-0.77,-0.88,-3.03,-3.24,-9.19,-5.33
2012-06-01,3.44,-5.43,0.78,5.78,1.95,2.93,7.02,3.42,2.17,6.84,4.65,5.3
2012-07-01,1.4,-0.35,0.64,2.81,1.45,-0.1,4.15,3.5,1.22,1.63,-1.1,-1.43
2012-08-01,0.12,4.25,3.46,2.36,2.89,4.8,0.97,-3.46,2.76,0.97,4.18,1.48
2012-09-01,0.94,3.4,1.55,3.81,1.97,1.2,4.86,2.11,1.92,4.68,3.64,4.15
2012-10-01,-1.68,6.31,-0.37,-1.86,-1.02,-6.35,-2.43,1.09,-1.03,-1.92,1.91,-0.66
2012-11-01,3.2,2.56,3.03,-1.49,2.23,1.46,0.06,-3.79,1.47,1.51,-0.94,0.6
2012-12-01,-2.26,7.6,3.71,1.33,1.05,0.37,1.15,0.12,-1.12,-0.53,4.42,2.4
2013-01-01,5.12,3.36,5.62,7.47,6.81,2.37,4.85,5.05,5.54,8.08,6.24,7.65
2013-02-01,3.17,-0.73,1.29,0.68,1.27,0.68,2.29,2.2,0.84,1.33,1.18,1.75
2013-03-01,5.06,4.44,3.15,2.07,1.62,2.68,5.64,5.69,4.73,6.52,4.52,3.69
2013-04-01,3.74,3.94,-0.32,-1.39,2.7,0.38,4.32,5.13,2.72,2.59,1.62,-0.46
2013-05-01,-2.29,10.04,4.65,3.03,1.39,4.57,-1.76,-7.14,2.23,1.61,7.22,3.78
2013-06-01,0.07,-0.45,-1.62,-2.39,-2.67,-2.93,1.98,0.82,-0.03,-1.38,-0.48,-2.42
2013-07-01,2.89,9.01,6.47,5.18,5.73,5.69,3.43,4.58,5.9,8.07,6.52,4.17
2013-08-01,-3.91,-1.03,-1.72,-1.9,-1.98,-0.2,-3.29,-4.43,-4.26,-3.67,-4.26,-2.64
2013-09-01,2.0,6.45,6.58,1.97,2.52,3.81,4.28,1.05,4.49,4.17,3.02,5.24
2013-10-01,4.82,0.76,4.19,4.79,5.41,3.79,5.85,3.34,5.12,3.55,3.21,4.79
2013-11-01,1.27,1.88,3.3,0.87,2.34,3.61,0.08,-1.81,3.69,4.5,6.06,2.43
2013-12-01,2.47,1.24,4.02,3.03,1.3,3.98,3.98,1.79,0.25,0.59,2.67,3.98
2014-01-01,-5.72,-3.62,-4.13,-6.89,-4.59,-1.44,-3.81,2.49,-6.48,1.79,-4.24,-4.38
2014-02-01,3.46,8.01,5.36,5.69,5.53,5.12,2.56,3.09,5.33,6.35,3.24,3.9
2014-03-01,3.25,-1.13,-0.16,2.43,1.26,-0.61,0.15,2.68,-0.59,-2.47,2.54,1.14
2014-04-01,1.49,0.33,0.51,5.67,1.46,-0.99,0.39,3.98,-0.93,-0.33,-3.57,0.73
2014-05-01,3.37,0.69,1.35,0.88,1.13,3.42,4.11,0.01,0.99,1.85,1.66,1.99
2014-06-01,1.2,4.45,2.28,4.12,-0.3,2.85,1.54,5.43,1.26,2.87,3.08,1.41
2014-07-01,-4.35,-4.71,-4.76,-3.56,-2.89,0.15,0.8,-6.4,-2.02,-0.34,-2.07,-2.54
2014-08-01,5.56,5.07,4.67,2.32,5.14,4.24,0.33,5.31,5.01,5.54,3.85,4.54
2014-09-01,-0.07,-9.38,-3.33,-7.83,-0.91,-1.4,-1.45,-3.38,-1.33,-0.22,-0.56,-2.0
2014-10-01,2.69,3.49,3.18,-4.19,0.96,1.58,1.3,6.71,2.71,5.92,3.79,2.8
2014-11-01,4.79,4.42,2.16,-9.57,2.52,4.28,2.46,0.26,7.51,2.52,1.8,3.73
2014-12-01,-2.41,0.35,-0.43,0.54,0.6,-1.27,-2.05,1.86,1.6,-0.83,2.14,-0.39
2015-01-01,-0.56,-4.28,-3.89,-4.31,-3.5,-3.5,-4.47,1.24,-0.4,1.58,-7.76,-3.98
2015-02-01,5.13,8.02,6.24,4.72,5.97,8.25,8.92,-4.36,5.67,4.0,7.98,5.97
2015-03-01,-2.42,-0.58,-1.55,-2.49,-3.0,-2.53,-2.12,-0.31,0.66,0.86,0.2,-1.91
2015-04-01,0.81,-0.71,-0.94,6.65,-0.42,1.46,3.63,0.28,-2.09,-1.55,0.74,0.35
2015-05-01,1.5,0.99,1.09,-5.11,0.5,1.9,0.33,-0.43,1.07,4.99,3.12,-0.6
2015-06-01,-1.53,-1.85,-2.04,-3.75,-1.89,-3.61,-0.55,-5.27,-0.61,0.37,1.47,-2.49
2015-07-01,4.96,-2.31,-1.82,-8.95,-2.36,2.19,1.52,2.65,5.14,3.5,1.94,1.66
2015-08-01,-4.1,-5.98,-4.79,-3.65,-7.18,-5.82,-8.38,-4.08,-5.3,-8.38,-6.51,-5.56
2015-09-01,-0.56,-3.45,-4.44,-5.75,-3.86,-1.29,-2.5,-0.5,-2.06,-6.92,-3.19,-2.87
2015-10-01,6.8,6.96,8.27,12.17,11.61,10.2,9.07,2.09,4.82,7.51,5.77,7.86
2015-11-01,-0.92,1.96,0.48,1.06,0.28,1.11,-1.92,-3.42,1.1,0.58,2.19,0.04
2015-12-01,0.78,-4.08,-3.49,-9.6,-0.76,-2.54,-2.96,-2.39,0.04,0.32,-2.87,-2.26
2016-01-01,0.17,-12.33,-6.25,-4.37,-4.71,-5.94,0.39,4.67,-4.53,-10.12,-9.72,-6.96
2016-02-01,0.59,4.09,3.65,-2.95,2.65,-0.88,0.91,1.72,0.11,-0.97,-3.01,4.05
2016-03-01,4.96,10.65,7.35,10.89,6.14,8.51,6.16,7.84,5.56,3.95,6.6,7.99
2016-04-01,0.27,1.54,2.63,9.17,1.68,-4.25,0.69,-0.8,-0.55,4.96,4.16,-0.34
2016-05-01,0.74,-1.09,-0.59,-0.59,-0.42,5.17,0.17,2.24,0.96,2.42,2.2,-0.46
2016-06-01,4.74,-5.48,0.66,2.55,1.36,-1.73,3.55,7.43,0.73,-0.17,-5.32,0.77
2016-07-01,-0.06,8.58,4.78,-2.73,2.84,7.5,2.25,-0.25,3.84,6.16,4.06,3.33
2016-08-01,-0.61,0.25,1.03,1.61,2.05,1.79,-3.17,-3.78,-1.36,-3.15,4.92,0.67
2016-09-01,-2.48,-1.54,0.15,2.81,-0.32,2.21,0.47,1.83,-0.62,0.6,-1.49,-0.19
2016-10-01,-0.18,-3.77,-2.69,-2.96,-2.32,-1.07,-3.05,-0.66,-4.12,-7.53,1.54,-0.65
2016-11-01,-3.87,7.55,9.27,9.59,1.13,0.73,6.54,-2.65,4.28,2.39,13.31,8.35
2016-12-01,3.46,3.98,0.3,1.97,0.83,0.91,4.89,3.61,-0.3,0.69,3.87,1.36
2017-01-01,1.69,2.94,3.1,-4.29,3.77,4.6,3.33,1.09,1.11,2.02,0.52,1.72
2017-02-01,3.75,0.72,4.12,-2.46,4.25,4.88,-0.12,3.85,2.88,6.97,4.57,2.13
2017-03-01,0.88,0.24,-0.27,-1.2,0.86,2.1,0.88,0.38,0.79,0.04,-2.32,-0.29
2017-04-01,0.51,1.69,2.76,-2.73,0.26,2.55,0.11,0.32,2.65,0.93,0.16,0.85
2017-05-01,3.22,-0.15,1.59,-3.38,0.68,4.07,-1.52,2.44,1.67,-0.27,-1.14,1.04
2017-06-01,-1.12,3.35,1.55,-0.14,0.61,-2.07,-2.46,-1.91,-1.88,5.53,5.95,1.68
2017-07-01,-0.06,-1.01,2.29,2.04,1.95,3.64,5.33,2.99,0.2,0.69,1.85,0.72
2017-08-01,-1.75,0.03,-0.06,-5.13,1.07,2.98,-2.48,2.18,-1.6,2.59,-1.29,0.78
2017-09-01,-0.38,5.39,5.02,10.94,1.94,0.61,-1.5,-1.95,2.49,2.08,5.28,3.29
2017-10-01,0.08,1.31,3.61,0.47,0.81,6.86,-5.58,3.02,2.69,-2.25,3.37,0.39
2017-11-01,4.07,-0.49,3.41,2.99,3.59,1.11,4.01,2.42,7.77,2.48,3.97,3.66
2017-12-01,2.01,-0.72,2.48,5.0,1.8,-0.17,4.49,-4.98,2.54,-0.16,1.03,1.89
2018-01-01,1.93,2.75,6.1,2.77,-0.72,7.79,3.15,-2.81,9.38,6.39,6.13,5.44
2018-02-01,-6.22,-6.04,-3.26,-10.78,-6.01,0.02,-7.05,-4.54,-4.48,-3.49,-2.59,-4.62
2018-03-01,-1.08,-5.57,-3.24,3.07,0.4,-3.14,-2.53,3.17,-2.58,-2.39,-3.44,-1.21
2018-04-01,-3.95,-0.3,-3.64,9.93,-2.85,-0.17,-2.31,2.78,3.78,-0.05,1.15,-0.39
2018-05-01,-0.58,3.11,3.21,3.39,0.71,6.8,-1.31,0.27,0.85,2.38,0.38,3.48
2018-06-01,4.33,0.61,-2.29,0.5,2.42,-0.43,6.51,2.57,2.93,1.47,-1.03,-0.73
2018-07-01,2.87,-1.16,5.87,1.11,3.95,2.48,2.73,1.68,3.08,5.9,4.26,3.03
2018-08-01,-1.16,-0.54,-1.12,-2.84,1.14,7.15,2.89,0.93,7.99,4.5,2.44,2.42
2018-09-01,0.71,-3.69,2.47,3.37,-1.15,-0.08,1.79,-0.57,0.55,2.08,-2.07,-0.42
2018-10-01,-0.22,-2.99,-11.77,-11.73,-5.73,-8.82,-0.41,-0.06,-8.8,-8.79,-5.59,-8.8
2018-11-01,0.49,5.24,4.26,-2.2,5.54,-1.65,2.52,3.26,2.64,6.41,2.87,2.87
2018-12-01,-11.31,-11.58,-9.94,-13.06,-6.25,-8.17,-8.7,-4.77,-9.01,-8.24,-11.57,-9.58
2019-01-01,7.29,11.03,11.75,10.34,5.69,9.22,5.45,5.38,8.32,5.31,9.87,9.7
2019-02-01,1.34,3.74,5.71,2.47,4.18,5.68,3.04,3.55,0.8,3.3,2.76,3.63
2019-03-01,3.67,-5.0,-2.19,2.02,1.8,3.77,0.6,3.33,3.39,0.51,-2.51,0.67
2019-04-01,3.13,3.41,3.82,0.22,4.47,5.88,5.98,1.0,4.62,-3.16,7.13,5.71
2019-05-01,-5.62,-12.24,-9.87,-11.88,-7.8,-8.58,-3.0,-1.55,-6.05,-3.4,-5.58,-6.96
2019-06-01,4.91,13.12,9.61,8.83,8.41,7.94,5.15,3.64,7.17,6.82,6.2,7.48
2019-07-01,1.6,0.83,-0.31,-2.64,3.56,3.67,2.05,-1.01,1.02,-2.16,3.14,-0.48
2019-08-01,-1.42,-4.68,-2.08,-8.51,-0.88,-2.61,0.29,3.45,0.12,-0.64,-4.83,-4.2
2019-09-01,1.88,3.78,4.33,3.69,2.89,1.36,1.26,3.94,0.83,-0.98,2.67,0.44
2019-10-01,0.08,7.02,0.71,-2.08,-1.21,3.34,2.19,-1.39,0.67,4.66,3.39,2.42
2019-11-01,2.27,2.91,4.47,1.12,0.83,5.3,2.47,-2.14,2.11,5.48,5.74,3.81
2019-12-01,3.48,5.4,0.99,6.24,2.08,3.81,1.04,4.12,1.35,3.45,2.62,2.0
2020-01-01,-0.43,6.15,-2.83,-11.87,-2.56,3.4,-2.12,4.83,0.97,-1.99,-2.44,0.61
2020-02-01,-8.76,-7.25,-8.52,-15.43,-8.79,-6.99,-6.22,-9.89,-6.72,-5.37,-10.71,-8.39
2020-03-01,-10.87,-22.67,-20.31,-34.47,-9.92,-9.66,-13.22,-13.05,-7.91,-5.09,-20.2,-17.71
2020-04-01,7.75,25.49,10.17,32.31,12.12,14.84,9.21,5.18,18.24,13.45,11.96,11.0
2020-05-01,3.1,7.13,6.49,0.56,4.63,7.62,4.81,4.63,4.48,4.16,3.65,6.21
2020-06-01,-0.14,14.13,3.38,-0.39,1.19,5.79,-2.62,-5.02,4.42,-1.44,-0.35,1.7
2020-07-01,5.87,18.68,2.98,-4.79,7.49,6.83,5.06,6.34,9.43,4.39,1.97,6.79
2020-08-01,4.45,40.99,6.85,-1.14,4.95,10.69,5.6,-2.25,8.07,2.35,4.9,9.35
2020-09-01,-2.08,-9.04,-0.26,-14.99,0.08,-5.29,-1.97,-0.32,-3.86,-1.43,-4.1,-1.22
2020-10-01,-2.7,-3.25,-0.77,-4.46,-0.72,-1.81,-3.89,4.47,-2.69,-4.37,-0.78,-2.85
2020-11-01,10.02,33.9,17.07,28.53,8.34,10.75,14.47,2.66,8.3,9.83,16.34,15.01
2020-12-01,4.91,15.39,2.9,5.69,1.79,5.08,5.12,0.62,1.38,4.71,6.94,3.95
2021-01-01,-4.15,11.48,-1.41,5.05,-4.1,0.56,-3.55,-0.44,-0.06,3.42,-2.82,-2.49
2021-02-01,1.32,-8.08,7.94,23.62,0.63,1.3,4.26,-4.59,-1.65,-1.25,10.75,8.39
2021-03-01,7.28,0.87,7.82,2.28,7.49,0.87,1.63,10.39,5.73,-0.09,5.87,4.27
2021-04-01,3.32,4.4,2.35,0.75,2.62,6.36,3.08,3.98,7.03,2.96,6.19,5.21
2021-05-01,1.97,-5.33,2.96,6.2,2.36,-0.88,-0.51,-1.16,-2.15,-0.12,3.21,2.01
2021-06-01,-0.81,5.56,-0.31,5.53,-2.55,6.8,-0.01,-1.42,2.93,4.41,-2.26,-1.51
2021-07-01,0.23,-0.96,0.83,-8.66,2.47,3.64,0.36,2.97,0.25,2.84,0.21,-1.64
2021-08-01,-0.28,1.78,0.67,-1.16,0.28,4.64,1.37,3.23,2.41,2.84,2.86,2.54
2021-09-01,-4.58,2.8,-6.26,11.08,-4.74,-6.15,-5.58,-4.87,-4.38,-6.02,-1.54,-3.84
2021-10-01,3.74,30.78,4.48,10.27,6.11,8.16,-4.24,5.11,5.15,2.23,7.07,6.08
2021-11-01,-3.87,2.05,-1.12,-5.4,0.25,1.51,-7.19,-1.97,1.47,-4.26,-5.68,-5.2
2021-12-01,8.07,-4.66,4.14,3.05,9.42,1.66,3.95,8.56,1.52,6.58,4.72,5.2
2022-01-01,-0.65,-10.31,-5.56,17.42,-6.41,-8.4,-1.93,-2.1,-8.83,-8.77,-0.69,-7.27
2022-02-01,-0.57,-7.07,-0.16,8.36,-3.47,-4.52,0.29,-1.09,-1.55,-1.01,-1.62,-1.97
2022-03-01,0.45,15.03,1.3,9.79,0.12,3.31,-2.42,9.69,2.98,5.15,-1.04,4.36
2022-04-01,2.26,-16.9,-7.93,-1.28,0.44,-12.61,-10.56,-3.71,-9.78,-6.91,-7.98,-10.89
2022-05-01,-1.63,-9.04,-0.08,15.57,-0.95,-2.09,8.66,4.8,-4.1,0.96,2.88,-2.85
2022-06-01,-3.89,-11.84,-10.02,-16.55,-8.31,-8.15,-6.63,-6.54,-7.73,-2.02,-9.05,-11.28
2022-07-01,4.13,27.65,10.98,10.47,3.15,11.68,-0.03,6.27,14.7,2.77,7.4,11.22
2022-08-01,-1.82,-5.79,-4.38,3.35,-1.62,-5.3,-2.87,0.11,-3.11,-5.04,-2.15,-3.39
2022-09-01,-8.37,-6.55,-11.94,-9.25,-10.71,-11.48,-13.86,-11.61,-7.63,-1.92,-7.7,-8.82
2022-10-01,9.96,-6.62,14.83,23.46,6.92,5.02,10.6,3.45,4.35,8.78,12.72,9.54
2022-11-01,5.31,-8.08,8.62,1.04,9.91,5.39,2.18,6.85,3.79,5.35,4.8,7.62
2022-12-01,-2.63,-28.07,-2.44,-4.24,-2.2,-7.98,-6.82,-1.12,-7.93,-1.72,-5.54,-5.03
2023-01-01,-0.37,29.04,7.25,2.75,3.07,9.54,13.56,-1.22,9.75,-1.05,6.36,9.51
2023-02-01,-2.17,10.98,-1.07,-6.9,-3.61,-0.14,-6.5,-5.32,-4.67,-4.29,-2.43,-2.61
2023-03-01,3.17,-0.64,-0.17,-0.43,1.6,10.57,-0.1,3.95,3.39,2.49,-8.94,1.08
